129.6635;113.9098;67.82339;49.07941;0.4201795;0.3888428;6874;jupiter
128.0725;112.149;66.9788;49.31057;0.415662;0.3841319;6885;jupiter
128.4009;112.2898;67.13967;49.63562;0.4126862;0.3849567;6680;jupiter
135.1445;118.1035;70.35968;47.83758;0.4157448;0.404411;5833;jupiter
125.7175;110.341;66.12311;50.32244;0.3966439;0.3776352;6539;jupiter
131.3459;114.9076;68.1701;47.37252;0.4161717;0.3925058;6202;jupiter
126.7457;111.2428;66.56464;49.83476;0.4002665;0.3805704;6521;jupiter
134.106;117.8131;70.34927;48.50264;0.4154936;0.4023758;6084;jupiter
129.5774;113.79;67.83983;48.45326;0.4055929;0.3886299;6337;jupiter
137.6404;121.2858;72.44899;49.36926;0.4176382;0.4137747;5871;jupiter
130.9748;114.564;68.41753;48.92007;0.4181237;0.3925281;6596;jupiter
135.8282;119.2195;71.16016;48.76242;0.4206666;0.4074045;6119;jupiter
134.2409;117.7017;70.47092;49.10704;0.4176093;0.4029768;6139;jupiter
126.5573;111.0473;66.63506;49.30922;0.4019942;0.3802994;6727;jupiter
125.5542;110.0223;65.57542;49.8101;0.3908958;0.3763658;6225;jupiter
121.9841;106.9752;63.94864;49.59772;0.3894064;0.3661286;6600;jupiter
126.0314;110.6345;66.52314;50.01374;0.3948804;0.3791181;6526;jupiter
127.3936;111.3016;66.60285;48.80219;0.4063867;0.3819202;6738;jupiter
138.1352;121.261;72.35464;47.85509;0.4180779;0.4142432;5930;jupiter
138.5084;121.4079;72.56351;48.8535;0.4289761;0.4153918;5913;jupiter
139.4783;121.7408;72.63254;48.5098;0.4312497;0.4173264;5919;jupiter
124.8132;109.4977;65.26865;50.4841;0.4019051;0.3743963;6462;jupiter
132.5024;116.1467;69.27257;49.54934;0.4135826;0.3971676;6149;jupiter
124.5962;109.2511;65.20982;49.4471;0.403218;0.3738406;6520;jupiter
128.7732;112.9455;67.35855;48.34868;0.4038111;0.3860626;6094;jupiter
122.0445;106.846;63.95539;49.35799;0.3903651;0.3663192;6636;jupiter
125.1928;109.7806;65.61971;49.84129;0.395837;0.3757823;6737;jupiter
131.7067;116.1731;69.44035;49.86303;0.4078892;0.3960829;6488;jupiter
123.7507;108.2974;64.83319;49.72446;0.4038212;0.3713668;7032;jupiter
124.6045;108.9415;65.32799;48.85508;0.4014003;0.3738925;6918;jupiter
124.6353;109.2547;65.19659;49.10704;0.3975531;0.373765;6918;jupiter
124.9564;109.5931;65.38421;48.6079;0.3962775;0.3747185;6447;jupiter
121.8664;106.3675;63.69031;49.57339;0.3943162;0.3654406;6655;jupiter
121.1588;106.043;63.25462;49.15066;0.3873919;0.3631835;6649;jupiter
131.1909;114.9114;68.74036;49.91158;0.4048857;0.3935396;6151;jupiter
133.5834;116.8758;69.52384;48.11374;0.4108467;0.3996679;6250;jupiter
131.3981;115.0547;68.60226;48.62323;0.410522;0.3935326;6381;jupiter
125.1272;109.6327;65.64661;48.92323;0.3989091;0.3757073;6712;jupiter
134.8415;118.4451;70.55769;49.56977;0.4030052;0.4042456;5824;jupiter
127.9367;112.0032;66.57072;48.33273;0.4050058;0.382964;6003;jupiter
129.4033;113.3336;67.5168;49.7792;0.4055393;0.3877657;5923;jupiter
126.7207;111.1349;66.21114;50.81747;0.4161119;0.3799983;6484;jupiter
126.1469;111.1373;66.35899;49.91415;0.4155391;0.37914;6833;jupiter
134.8932;118.5612;70.53599;48.86365;0.4267685;0.4044649;6349;jupiter
128.4223;112.6121;67.6035;50.2802;0.4070888;0.3860705;6749;jupiter
131.2231;114.9183;68.44833;49.14332;0.4055577;0.393178;6328;jupiter
124.3184;108.7537;64.83244;49.32773;0.4052459;0.3725759;6684;jupiter
128.0412;112.1405;67.07063;49.32258;0.4089221;0.3841003;6484;jupiter
126.1159;110.8591;66.35512;50.13643;0.4034764;0.3790728;6702;jupiter
124.9339;109.4697;65.7207;49.9949;0.3950427;0.3754793;6853;jupiter
132.7281;116.259;69.49084;47.97793;0.4092486;0.397994;6391;jupiter
131.9005;115.6339;69.2186;49.01879;0.4057314;0.3959029;6290;jupiter
128.4871;112.8695;68.0292;49.93631;0.3963079;0.3868545;6370;jupiter
124.3763;109.315;65.49699;50.79052;0.3902778;0.3739471;6797;jupiter
123.7966;108.1396;64.67694;49.38312;0.3870546;0.3712316;6584;jupiter
128.6457;112.8594;67.54895;49.33213;0.3914341;0.3863237;6088;jupiter
130.2329;113.6144;68.04353;48.51964;0.4001764;0.3901446;6226;jupiter
134.5313;117.4782;70.27197;47.81161;0.4060148;0.4029268;5872;jupiter
133.5794;117.1066;69.81422;50.02196;0.4089611;0.4004631;5835;jupiter
130.916;114.8143;68.55019;49.09301;0.4082288;0.3925665;6096;jupiter
129.4385;113.2978;68.23407;49.30187;0.3967241;0.3892446;6199;jupiter
132.962;116.8587;70.06152;49.19208;0.4033386;0.3997878;6291;jupiter
134.353;117.5086;70.23558;49.00101;0.4129917;0.402663;6329;jupiter
133.2777;116.3683;69.16685;48.29456;0.4191524;0.3985193;6179;jupiter
135.2236;117.9348;70.11687;47.64737;0.4229923;0.4039676;5690;jupiter
136.9708;119.6852;71.51469;47.98714;0.4158077;0.4103551;5819;jupiter
137.6736;120.8852;72.39327;49.56292;0.4164438;0.4134957;5800;jupiter
134.8185;118.0972;70.43336;49.60695;0.4149204;0.4039978;6122;jupiter
126.5087;110.4735;65.89599;49.46737;0.4093553;0.3786976;6855;jupiter
127.5948;111.4616;66.39445;48.8334;0.4055433;0.3817716;6893;jupiter
132.8723;116.2924;69.5695;49.26683;0.4115883;0.398494;6309;jupiter
123.5103;107.9509;64.47047;49.99232;0.3911704;0.3699929;6757;jupiter
123.7989;108.5326;65.02174;49.44377;0.396261;0.3719354;6990;jupiter
131.7285;115.5492;69.22504;49.06049;0.4057144;0.3954886;6630;jupiter
129.5854;113.3884;67.80309;49.11334;0.4006047;0.3887114;6592;jupiter
128.2989;112.1748;67.28332;47.41298;0.3974842;0.3849564;6678;jupiter
122.0985;106.5367;63.958;48.45118;0.3919077;0.3661814;7309;jupiter
124.306;108.7806;65.15477;49.97046;0.3935142;0.373021;7243;jupiter
123.9739;108.4917;64.91936;50.63142;0.3940924;0.3718993;7094;jupiter
120.5587;105.6553;63.30992;49.2744;0.377468;0.3620479;6934;jupiter
125.6021;109.9252;65.82158;49.27909;0.3847491;0.3767107;6496;jupiter
120.5929;105.4423;63.1299;48.93251;0.3770871;0.3616997;6713;jupiter
121.5935;106.0924;63.54827;48.39903;0.3808534;0.3642498;6816;jupiter
128.8269;112.2057;67.77016;48.46072;0.3885772;0.3868571;6435;jupiter
130.7501;114.5508;68.46609;49.81932;0.3938501;0.3923747;6295;jupiter
127.6793;111.6767;67.00581;48.12518;0.3846829;0.3830897;6368;jupiter
118.1961;103.855;62.03111;48.37662;0.3643171;0.3548481;6557;jupiter
117.2169;102.3129;61.56663;48.90175;0.3752577;0.352056;6971;jupiter
119.4427;104.5975;62.88676;50.36386;0.3827856;0.3590246;7003;jupiter
120.3152;105.1045;63.12257;49.31157;0.3790501;0.3611304;7041;jupiter
122.0966;106.4459;63.61798;48.50387;0.3817232;0.3656114;6539;jupiter
122.7595;107.2697;63.92885;47.65719;0.3852319;0.3676587;6325;jupiter
117.689;102.9266;61.65828;48.77949;0.3787161;0.3531016;6675;jupiter
117.4753;102.7387;61.57527;49.19059;0.3725265;0.3526677;6543;jupiter
121.7;106.0454;64.03044;50.80134;0.3858018;0.3656116;6471;jupiter
119.8587;104.7085;62.61973;50.19388;0.384112;0.3592876;6569;jupiter
121.117;106.2267;63.37319;49.99952;0.3857108;0.3633445;6640;jupiter
122.1469;107.25;64.40385;50.25217;0.3837929;0.3673376;6656;jupiter
127.2513;111.6487;66.62559;49.96828;0.3952242;0.3817711;6410;jupiter
126.1731;110.1251;66.19205;49.2178;0.3937886;0.3786631;6644;jupiter
124.0134;108.4077;64.95757;49.98816;0.3892334;0.3719936;6716;jupiter
126.2016;110.5345;65.8612;49.86945;0.3927116;0.3780696;6621;jupiter
126.2285;110.7458;66.24583;50.85913;0.3948883;0.3791068;6529;jupiter
123.9687;108.5491;65.09348;49.38031;0.381711;0.3723694;6461;jupiter
132.0337;115.2858;68.97489;47.74004;0.3934346;0.3954628;5696;jupiter
130.1859;114.3837;68.37479;49.09122;0.3877797;0.391054;5822;jupiter
126.2527;110.428;66.48362;50.60908;0.3838142;0.37948;6257;jupiter
134.38;117.5557;71.15357;48.96995;0.3958805;0.4043907;5906;jupiter
131.2225;114.6064;68.37389;48.38461;0.4040929;0.3926966;6181;jupiter
128.7431;112.3981;66.88882;49.04983;0.4069861;0.3851031;6107;jupiter
126.9187;111.4295;66.5408;48.63976;0.4064247;0.3809549;6531;jupiter
128.2079;112.3779;67.1601;49.85976;0.4122327;0.3847269;6677;jupiter
129.7362;113.2364;67.70158;49.20136;0.4154054;0.3885825;6615;jupiter
127.5979;111.7884;66.77477;49.18257;0.4036791;0.3827499;6367;jupiter
125.8461;110.0972;66.05395;50.58587;0.3942977;0.3778685;6432;jupiter
125.2502;109.5577;65.3211;49.91506;0.4004662;0.3752104;6403;jupiter
132.7018;116.0054;69.52493;48.10223;0.4104155;0.3980648;6136;jupiter
131.6805;115.2345;68.78467;49.85272;0.4115114;0.3945378;6353;jupiter
134.8504;117.6608;70.27966;48.65046;0.4184953;0.4035787;6297;jupiter
127.9701;112.0638;67.00286;49.91196;0.4091076;0.3838536;6647;jupiter
129.5293;113.5604;68.22621;49.65721;0.4064914;0.389285;6578;jupiter
128.0253;111.6821;66.87487;48.68183;0.4053796;0.383579;6649;jupiter
129.1026;112.6568;67.81325;49.22241;0.4047895;0.3875476;6629;jupiter
137.6389;120.2062;71.72327;47.93513;0.4253257;0.4117831;6212;jupiter
139.3934;122.013;73.31932;48.99573;0.4181183;0.4185752;5922;jupiter
133.7914;117.0225;69.70221;48.84516;0.4109728;0.4005268;6236;jupiter
129.4163;113.0228;67.52757;48.83547;0.4035051;0.3875934;6221;jupiter
136.6583;119.4598;71.00883;47.56542;0.4081015;0.4085988;5774;jupiter
131.6396;114.6799;69.02457;48.98577;0.4018464;0.3949264;6351;jupiter
125.296;109.7511;65.73976;48.87413;0.3974765;0.3761081;6859;jupiter
136.4213;119.6962;71.7553;48.93049;0.4094465;0.4097168;6416;jupiter
